year	district	crop	season	irrigation	soil_type	seed_variety	field_area	rainfall	yield
2022	bargarh	cotton	kharif	lift	saline	hyv	2.46	942	1060
2022	bargarh	cotton	rabi	canal	saline	local	1.75	285	1259
2022	bargarh	sugarcane	kharif	none	lateritic	local	1.1	1025	68879
2022	bargarh	sugarcane	rabi	canal	alluvial	local	4.55	162	78303
2022	bargarh	turmeric	kharif	lift	lateritic	hyv	2.7	816	5237
2022	bargarh	turmeric	rabi	none	saline	hyv	3.26	212	3489
2022	bhadrak	rice	kharif	canal	red_black	hyv	1.04	1431	3560
2022	bhadrak	rice	rabi	tubewell	red_black	local	2.56	282	3316
2022	bhadrak	rice	zaid	canal	saline	hyv	1.13	258	3015
2022	bhadrak	maize	kharif	none	alluvial	hybrid	2.23	931	4112
2022	bhadrak	maize	rabi	lift	lateritic	local	3.05	141	3579
2022	bhadrak	maize	zaid	lift	red_black	hyv	3.12	96	3405
2022	bhadrak	wheat	kharif	lift	saline	hyv	4.33	894	2631
2022	bhadrak	wheat	rabi	canal	alluvial	local	1.47	252	4297
2022	bhadrak	wheat	zaid	drip	red_black	local	4.88	135	3905
2022	bhadrak	groundnut	kharif	canal	alluvial	hybrid	3.75	1077	2710
2022	bhadrak	groundnut	rabi	canal	red_black	hybrid	2.3	186	2408
2022	bhadrak	groundnut	zaid	drip	lateritic	hybrid	0.5	111	2897
2022	bhadrak	mung	kharif	tubewell	alluvial	hyv	4.66	885	1132
2022	bhadrak	mung	rabi	canal	saline	hyv	3.11	141	803
2022	bhadrak	mung	zaid	none	alluvial	hyv	3.64	184	1038
2022	bhadrak	cotton	kharif	drip	saline	hybrid	4.21	937	1425
2022	bhadrak	cotton	rabi	none	red_black	local	3.12	162	1122
2022	bhadrak	sugarcane	kharif	lift	saline	hyv	0.93	1341	59747
2022	bhadrak	sugarcane	rabi	canal	alluvial	local	0.95	172	90863
2022	bhadrak	turmeric	kharif	tubewell	alluvial	hyv	1.43	894	5314
2022	bhadrak	turmeric	rabi	none	red_black	local	2.45	93	4041
2022	boudh	rice	kharif	none	alluvial	hyv	4.09	1267	3037
2022	boudh	rice	rabi	drip	saline	hybrid	2.86	82	3175
2022	boudh	rice	zaid	canal	saline	local	2.33	264	2434
2022	boudh	maize	kharif	none	lateritic	hyv	4.2	1050	3612
2022	boudh	maize	rabi	none	red_black	hyv	1.31	53	3701
2022	boudh	maize	zaid	lift	alluvial	local	1.33	295	3144
2022	boudh	wheat	kharif	drip	saline	hyv	4.9	1143	3541
2022	boudh	wheat	rabi	none	red_black	local	1.26	74	3152
2022	boudh	wheat	zaid	canal	lateritic	local	2.32	76	3340
2022	boudh	groundnut	kharif	canal	alluvial	hyv	1.94	945	2805
2022	boudh	groundnut	rabi	none	alluvial	hyv	2.41	267	2106
2022	boudh	groundnut	zaid	drip	lateritic	local	1.11	59	2084
2022	boudh	mung	kharif	none	red_black	local	4.41	988	820
2022	boudh	mung	rabi	tubewell	alluvial	hyv	2.2	74	1270
2022	boudh	mung	zaid	drip	alluvial	local	1.01	186	1043
2022	boudh	cotton	kharif	canal	lateritic	local	3.09	1457	1307
2022	boudh	cotton	rabi	tubewell	red_black	local	2.83	79	1636
2022	boudh	sugarcane	kharif	tubewell	lateritic	local	3.8	1221	72247
2022	boudh	sugarcane	rabi	canal	red_black	local	1.47	152	70644
2022	boudh	turmeric	kharif	canal	red_black	hybrid	2.49	977	6527
2022	boudh	turmeric	rabi	canal	saline	hyv	1.37	63	3983
2022	cuttack	rice	kharif	drip	red_black	local	2.47	1486	3701
2022	cuttack	rice	zaid	tubewell	red_black	hybrid	3.08	142	4099
2022	cuttack	maize	kharif	tubewell	saline	local	2.1	894	3327
2022	cuttack	maize	rabi	canal	lateritic	hyv	4.92	258	4222
2022	cuttack	maize	zaid	canal	alluvial	hyv	2.7	295	5351
2022	cuttack	wheat	kharif	tubewell	red_black	local	4.43	1434	3539
2022	cuttack	wheat	rabi	lift	saline	hyv	0.97	144	3098
2022	cuttack	wheat	zaid	tubewell	lateritic	hyv	4.32	90	4298
2022	cuttack	groundnut	kharif	canal	saline	hyv	4.66	1125	2020
2022	cuttack	groundnut	rabi	tubewell	red_black	local	3.03	229	2403
2022	cuttack	groundnut	zaid	lift	lateritic	hybrid	4.46	277	2658
2022	cuttack	mung	kharif	canal	lateritic	local	1.8	1197	1122
2022	cuttack	mung	rabi	lift	lateritic	hyv	0.96	90	1054
2022	cuttack	mung	zaid	lift	saline	local	3.85	107	749
2022	cuttack	cotton	kharif	canal	red_black	local	4.73	1361	1415
2022	cuttack	cotton	rabi	canal	saline	local	3.51	250	1037
2022	cuttack	sugarcane	kharif	none	saline	hybrid	2.92	1281	64073
2022	cuttack	sugarcane	rabi	drip	lateritic	hybrid	3.24	189	123862
2022	cuttack	turmeric	kharif	none	saline	local	2.1	1312	3082
2022	cuttack	turmeric	rabi	none	alluvial	hyv	4.54	100	5337
2022	deogarh	rice	kharif	lift	alluvial	local	1.6	1013	3324
2022	deogarh	rice	zaid	lift	alluvial	hyv	3.61	247	3765
2022	deogarh	maize	kharif	none	alluvial	hyv	2.91	1293	3708
2022	deogarh	maize	rabi	drip	alluvial	hybrid	4.53	120	5180
2022	deogarh	maize	zaid	drip	lateritic	local	1.09	123	3458
2022	deogarh	wheat	kharif	lift	lateritic	hybrid	3.96	1252	4176
2022	deogarh	wheat	rabi	lift	lateritic	hyv	3.39	241	4096
2022	deogarh	wheat	zaid	drip	lateritic	hyv	4.29	242	3930
2022	deogarh	groundnut	kharif	lift	lateritic	local	3.19	1399	1956
2022	deogarh	groundnut	rabi	drip	red_black	local	1.47	117	2565
2022	deogarh	groundnut	zaid	drip	alluvial	hybrid	0.99	229	3354
2022	deogarh	mung	kharif	lift	red_black	hybrid	2.57	1262	1139
2022	deogarh	mung	rabi	none	saline	hybrid	4.5	134	733
2022	deogarh	mung	zaid	tubewell	alluvial	local	0.97	93	1021
2022	deogarh	cotton	kharif	canal	alluvial	local	2.31	1381	1687
2022	deogarh	cotton	rabi	drip	red_black	hybrid	3.13	70	2102
2022	deogarh	sugarcane	kharif	tubewell	lateritic	local	1.72	1287	72662
2022	deogarh	sugarcane	rabi	lift	saline	hybrid	4.1	120	81302
2022	deogarh	turmeric	kharif	drip	alluvial	hyv	0.71	1071	6703
2022	deogarh	turmeric	rabi	none	alluvial	local	4.39	105	4391
2022	dhenkanal	rice	kharif	none	alluvial	hyv	4.59	1210	3052
2022	dhenkanal	rice	rabi	canal	alluvial	local	0.71	280	3113
2022	dhenkanal	rice	zaid	tubewell	alluvial	local	2.88	156	3627
2022	dhenkanal	maize	kharif	lift	alluvial	hyv	4.62	874	4799
2022	dhenkanal	maize	rabi	drip	alluvial	local	1.81	266	3803
2022	dhenkanal	maize	zaid	tubewell	red_black	hybrid	4.53	127	5086
2022	dhenkanal	wheat	kharif	drip	red_black	local	4.98	1002	3322
2022	dhenkanal	wheat	rabi	none	saline	local	3.63	221	2398
2022	dhenkanal	wheat	zaid	none	saline	hybrid	0.95	147	3153
2022	dhenkanal	groundnut	kharif	none	alluvial	hyv	4.04	888	2002
2022	dhenkanal	groundnut	rabi	lift	alluvial	local	4.45	75	2362
2022	dhenkanal	groundnut	zaid	drip	red_black	local	4.98	168	2202
2022	dhenkanal	mung	kharif	none	lateritic	hybrid	3.0	1096	1046
2022	dhenkanal	mung	rabi	none	alluvial	local	4.28	211	869
2022	dhenkanal	mung	zaid	canal	red_black	local	4.59	69	1084
2022	dhenkanal	cotton	kharif	drip	lateritic	hyv	2.64	1302	1799
2022	dhenkanal	cotton	rabi	lift	red_black	hyv	1.34	191	1322
2022	dhenkanal	sugarcane	kharif	none	alluvial	hybrid	2.75	913	92449
2022	dhenkanal	sugarcane	rabi	lift	alluvial	hybrid	4.99	214	88559
2022	dhenkanal	turmeric	kharif	tubewell	alluvial	hyv	1.78	1043	5248
2022	dhenkanal	turmeric	rabi	none	red_black	local	1.99	219	3893
2022	gajapati	rice	kharif	lift	lateritic	hyv	0.8	1152	3528
2022	gajapati	rice	zaid	canal	lateritic	hybrid	2.74	69	3538
2022	gajapati	maize	kharif	none	lateritic	hybrid	2.13	866	3734
2022	gajapati	maize	rabi	lift	red_black	hybrid	2.87	159	4632
2022	gajapati	maize	zaid	lift	red_black	hybrid	3.07	106	4681
2022	gajapati	wheat	kharif	none	alluvial	hyv	0.98	1148	4063
2022	gajapati	wheat	rabi	lift	saline	hyv	4.73	103	3347
2022	gajapati	wheat	zaid	canal	red_black	hybrid	1.83	97	3753
2022	gajapati	groundnut	kharif	lift	alluvial	hyv	1.2	1469	2432
2022	gajapati	groundnut	rabi	canal	saline	hyv	0.62	52	1917
2022	gajapati	groundnut	zaid	lift	alluvial	hybrid	0.69	217	2554
2022	gajapati	mung	kharif	canal	alluvial	local	0.52	1321	1156
2022	gajapati	mung	rabi	lift	lateritic	hyv	0.68	163	1072
2022	gajapati	mung	zaid	none	alluvial	local	4.86	155	1006
2022	gajapati	cotton	kharif	lift	alluvial	hybrid	1.72	902	2072
2022	gajapati	cotton	rabi	lift	lateritic	hybrid	1.13	93	1635
2022	gajapati	sugarcane	kharif	tubewell	alluvial	local	2.08	965	93335
2022	gajapati	sugarcane	rabi	tubewell	lateritic	local	2.98	192	70534
2022	gajapati	turmeric	kharif	tubewell	red_black	local	2.91	959	4758
2022	gajapati	turmeric	rabi	drip	lateritic	hyv	5.0	126	6143
2022	ganjam	rice	kharif	none	alluvial	hyv	0.92	1367	3714
2022	ganjam	rice	rabi	drip	alluvial	local	2.18	230	3877
2022	ganjam	rice	zaid	none	lateritic	hyv	3.5	292	3156
2022	ganjam	maize	kharif	canal	lateritic	hyv	4.85	949	4691
2022	ganjam	maize	rabi	tubewell	lateritic	local	4.06	80	3531
2022	ganjam	maize	zaid	canal	saline	hybrid	4.91	168	3706
2022	ganjam	wheat	kharif	drip	lateritic	local	1.07	874	3684
2022	ganjam	wheat	rabi	none	red_black	local	3.3	232	3301
2022	ganjam	wheat	zaid	canal	lateritic	hyv	0.85	244	3670
2022	ganjam	groundnut	kharif	tubewell	alluvial	hybrid	1.68	1219	2942
2022	ganjam	groundnut	rabi	lift	red_black	hybrid	4.48	59	2199
2022	ganjam	groundnut	zaid	tubewell	alluvial	hybrid	2.79	206	3019
2022	ganjam	mung	kharif	tubewell	alluvial	hyv	1.5	1372	1157
2022	ganjam	mung	rabi	none	lateritic	hyv	3.01	220	995
2022	ganjam	mung	zaid	tubewell	alluvial	local	4.21	281	1094
2022	ganjam	cotton	kharif	lift	red_black	local	4.2	1389	1281
2022	ganjam	cotton	rabi	none	red_black	hyv	2.99	284	1569
2022	ganjam	sugarcane	kharif	lift	red_black	hybrid	3.07	821	94680
2022	ganjam	sugarcane	rabi	drip	red_black	local	3.09	263	90497
2022	ganjam	turmeric	kharif	lift	saline	hybrid	3.37	1167	4650
2022	ganjam	turmeric	rabi	tubewell	saline	local	2.2	149	4102
2022	jagatsinghpur	rice	kharif	canal	saline	hyv	1.58	1079	2992
2022	jagatsinghpur	rice	zaid	none	alluvial	hyv	1.93	73	3109
2022	jagatsinghpur	maize	kharif	tubewell	saline	hybrid	3.02	1365	3382
2022	jagatsinghpur	maize	rabi	none	lateritic	hyv	1.49	121	2953
2022	jagatsinghpur	maize	zaid	tubewell	saline	hybrid	2.29	213	3722
2022	jagatsinghpur	wheat	kharif	drip	saline	hyv	1.71	1310	3308
2022	jagatsinghpur	wheat	rabi	tubewell	red_black	local	2.89	111	3713
2022	jagatsinghpur	wheat	zaid	tubewell	red_black	local	1.46	246	3372
2022	jagatsinghpur	groundnut	kharif	none	red_black	local	2.54	913	1598
2022	jagatsinghpur	groundnut	rabi	canal	red_black	local	4.74	77	2094
2022	jagatsinghpur	groundnut	zaid	canal	red_black	hyv	2.56	199	2741
2022	jagatsinghpur	mung	kharif	none	saline	local	4.25	1187	652
2022	jagatsinghpur	mung	rabi	none	lateritic	hyv	1.24	111	906
2022	jagatsinghpur	mung	zaid	tubewell	lateritic	hybrid	1.15	222	1306
2022	jagatsinghpur	cotton	kharif	drip	red_black	hyv	1.32	884	1644
2022	jagatsinghpur	cotton	rabi	canal	lateritic	hybrid	2.24	55	1554
2022	jagatsinghpur	sugarcane	kharif	tubewell	saline	hyv	1.33	1432	79978
2022	jagatsinghpur	sugarcane	rabi	drip	alluvial	hyv	1.21	293	106423
2022	jagatsinghpur	turmeric	kharif	tubewell	lateritic	local	0.62	1275	4205
2022	jagatsinghpur	turmeric	rabi	drip	lateritic	local	2.12	95	4795
2022	jajpur	rice	kharif	lift	saline	hybrid	1.44	805	3350
2022	jajpur	rice	zaid	tubewell	red_black	local	4.87	109	2658
2022	jajpur	maize	kharif	drip	lateritic	hybrid	0.7	1166	4921
2022	jajpur	maize	rabi	none	lateritic	local	0.7	199	2635
2022	jajpur	maize	zaid	none	alluvial	hybrid	1.58	145	3807
2022	jajpur	wheat	kharif	drip	lateritic	hyv	3.22	863	3664
2022	jajpur	wheat	rabi	none	alluvial	hybrid	0.6	215	4295
2022	jajpur	wheat	zaid	canal	saline	local	2.2	137	2433
2022	jajpur	groundnut	kharif	lift	red_black	hybrid	2.72	1177	2485
2022	jajpur	groundnut	rabi	canal	red_black	local	3.77	209	2211
2022	jajpur	groundnut	zaid	tubewell	lateritic	local	1.79	236	2341
2022	jajpur	mung	kharif	tubewell	lateritic	hybrid	1.55	1466	1366
2022	jajpur	mung	rabi	lift	saline	hybrid	3.96	146	823
2022	jajpur	mung	zaid	canal	saline	hybrid	1.8	53	886
2022	jajpur	cotton	kharif	none	red_black	hyv	1.38	906	1427
2022	jajpur	cotton	rabi	none	saline	hyv	2.43	159	1077
2022	jajpur	sugarcane	kharif	canal	alluvial	hyv	1.3	1228	97809
2022	jajpur	sugarcane	rabi	none	lateritic	local	4.03	72	58372
2022	jajpur	turmeric	kharif	canal	saline	hybrid	0.75	1439	5033
2022	jajpur	turmeric	rabi	none	lateritic	local	1.61	150	4210
2022	jharsuguda	rice	kharif	lift	saline	local	2.24	1447	2656
2022	jharsuguda	rice	zaid	canal	lateritic	local	1.18	81	3165
2022	jharsuguda	maize	kharif	drip	red_black	hybrid	1.2	1187	5414
2022	jharsuguda	maize	rabi	drip	red_black	hybrid	2.81	283	4749
2022	jharsuguda	maize	zaid	lift	alluvial	local	1.79	129	3251
2022	jharsuguda	wheat	kharif	tubewell	alluvial	local	0.63	1264	3969
2022	jharsuguda	wheat	rabi	canal	lateritic	hybrid	3.89	228	4495
2022	jharsuguda	wheat	zaid	tubewell	lateritic	hybrid	3.64	116	3831
2022	jharsuguda	groundnut	kharif	lift	red_black	hybrid	3.46	1189	2476
2022	jharsuguda	groundnut	rabi	lift	lateritic	local	4.87	187	2131
2022	jharsuguda	groundnut	zaid	canal	alluvial	hyv	3.47	224	2487
2022	jharsuguda	mung	kharif	lift	saline	hyv	3.07	1149	902
2022	jharsuguda	mung	rabi	tubewell	lateritic	local	0.92	220	1040
2022	jharsuguda	mung	zaid	none	saline	hyv	1.24	124	720
2022	jharsuguda	cotton	kharif	tubewell	saline	hyv	4.4	1177	1474
2022	jharsuguda	cotton	rabi	none	lateritic	hyv	1.32	291	1288
2022	jharsuguda	sugarcane	kharif	canal	lateritic	local	2.7	1488	85825
2022	jharsuguda	sugarcane	rabi	lift	red_black	hyv	3.26	116	94001
2022	jharsuguda	turmeric	kharif	drip	saline	hybrid	1.82	968	5084
2022	jharsuguda	turmeric	rabi	canal	red_black	hybrid	2.15	128	5316
2022	kalahandi	rice	kharif	lift	lateritic	hyv	0.53	932	3388
2022	kalahandi	rice	zaid	lift	red_black	hyv	2.9	78	3004
2022	kalahandi	maize	kharif	tubewell	alluvial	hyv	3.95	1227	4896
2022	kalahandi	maize	rabi	lift	lateritic	hybrid	4.75	229	4421
2022	kalahandi	maize	zaid	none	saline	hybrid	4.0	274	2781
2022	kalahandi	wheat	kharif	canal	lateritic	local	1.09	1247	2967
2022	kalahandi	wheat	rabi	canal	alluvial	local	1.16	278	3526
2022	kalahandi	wheat	zaid	lift	saline	hybrid	4.93	268	3255
2022	kalahandi	groundnut	kharif	none	red_black	hyv	4.88	1274	2208
2022	kalahandi	groundnut	rabi	tubewell	red_black	local	4.39	217	2024
2022	kalahandi	groundnut	zaid	none	saline	local	1.42	185	1504
2022	kalahandi	mung	kharif	tubewell	alluvial	hyv	2.54	947	1280
2022	kalahandi	mung	rabi	tubewell	lateritic	hyv	3.4	227	1230
2022	kalahandi	mung	zaid	none	red_black	hyv	0.79	174	1036
2022	kalahandi	cotton	kharif	lift	saline	local	2.28	1024	1026
2022	kalahandi	cotton	rabi	tubewell	saline	local	0.52	85	1002
2022	kalahandi	sugarcane	kharif	tubewell	alluvial	local	4.51	1330	91463
2022	kalahandi	sugarcane	rabi	canal	red_black	local	2.24	296	72223
2022	kalahandi	turmeric	kharif	drip	lateritic	local	4.97	1262	4751
2022	kalahandi	turmeric	rabi	drip	saline	local	4.76	290	4171
2022	kandhamal	rice	kharif	drip	saline	hyv	3.76	1011	3425
2022	kandhamal	rice	zaid	canal	red_black	hybrid	4.63	274	4189
2022	kandhamal	maize	kharif	drip	lateritic	local	3.03	1229	3748
2022	kandhamal	maize	rabi	canal	alluvial	local	4.4	209	3538
2022	kandhamal	maize	zaid	canal	alluvial	hybrid	4.69	261	4763
2022	kandhamal	wheat	kharif	none	alluvial	local	4.55	912	2887
2022	kandhamal	wheat	rabi	lift	red_black	hybrid	3.72	214	4521
2022	kandhamal	wheat	zaid	none	alluvial	local	4.78	197	3295
2022	kandhamal	groundnut	kharif	none	red_black	hyv	3.37	862	1797
2022	kandhamal	groundnut	rabi	canal	lateritic	local	2.07	180	2085
2022	kandhamal	groundnut	zaid	canal	alluvial	hybrid	1.46	183	2818
2022	kandhamal	mung	kharif	none	red_black	hybrid	3.41	1269	993
2022	kandhamal	mung	rabi	canal	red_black	hybrid	0.72	213	1035
2022	kandhamal	mung	zaid	none	alluvial	hyv	2.82	122	956
2022	kandhamal	cotton	kharif	lift	alluvial	hyv	4.28	1068	1645
2022	kandhamal	cotton	rabi	none	alluvial	hybrid	0.67	252	1842
2022	kandhamal	sugarcane	kharif	none	saline	hybrid	2.87	1009	66145
2022	kandhamal	sugarcane	rabi	lift	alluvial	hyv	0.92	287	86806
2022	kandhamal	turmeric	kharif	lift	saline	hybrid	4.9	1382	3888
2022	kandhamal	turmeric	rabi	drip	saline	hyv	2.47	232	4897
2022	kendrapara	rice	kharif	drip	lateritic	hybrid	1.4	1287	4353
2022	kendrapara	rice	zaid	canal	alluvial	hyv	4.86	145	3836
2022	kendrapara	maize	kharif	tubewell	red_black	hyv	3.4	1156	3602
2022	kendrapara	maize	rabi	lift	red_black	hyv	3.68	113	3846
2022	kendrapara	maize	zaid	canal	lateritic	local	3.1	244	3700
2022	kendrapara	wheat	kharif	drip	lateritic	hyv	1.22	945	4060
2022	kendrapara	wheat	rabi	none	saline	hybrid	2.67	67	2992
2022	kendrapara	wheat	zaid	canal	red_black	hyv	2.42	272	3846
2022	kendrapara	groundnut	kharif	tubewell	alluvial	local	0.53	1149	2581
2022	kendrapara	groundnut	rabi	tubewell	lateritic	hyv	1.3	160	2673
2022	kendrapara	groundnut	zaid	drip	lateritic	hyv	1.92	257	2802
2022	kendrapara	mung	kharif	none	lateritic	hyv	1.07	1107	924
2022	kendrapara	mung	rabi	lift	alluvial	local	0.52	259	980
2022	kendrapara	mung	zaid	tubewell	alluvial	hybrid	4.62	82	1487
2022	kendrapara	cotton	kharif	none	saline	local	3.0	970	1021
2022	kendrapara	cotton	rabi	lift	saline	hyv	2.55	243	1304
2022	kendrapara	sugarcane	kharif	none	alluvial	hybrid	1.82	1292	84522
2022	kendrapara	sugarcane	rabi	drip	saline	local	0.5	52	69679
2022	kendrapara	turmeric	kharif	lift	alluvial	local	0.83	1085	5315
2022	kendrapara	turmeric	rabi	tubewell	lateritic	hyv	3.54	277	5501
2022	keonjhar	rice	kharif	none	red_black	hybrid	3.46	1478	3797
2022	keonjhar	rice	zaid	lift	alluvial	hybrid	4.25	281	4103
2022	keonjhar	maize	kharif	lift	alluvial	hybrid	3.11	910	4715
2022	keonjhar	maize	rabi	lift	red_black	hybrid	3.24	152	3939
2022	keonjhar	maize	zaid	lift	saline	hyv	1.83	235	3133
2022	keonjhar	wheat	kharif	lift	lateritic	local	1.79	817	2863
2022	keonjhar	wheat	rabi	drip	red_black	local	1.23	122	4193
2022	keonjhar	wheat	zaid	tubewell	saline	hybrid	3.71	167	3053
2022	keonjhar	groundnut	kharif	drip	lateritic	hybrid	1.32	1393	3221
2022	keonjhar	groundnut	rabi	none	red_black	local	4.93	167	1909
2022	keonjhar	groundnut	zaid	none	red_black	hybrid	1.78	157	2365
2022	keonjhar	mung	kharif	none	alluvial	hyv	2.72	917	1054
2022	keonjhar	mung	rabi	none	red_black	local	3.85	67	703
2022	keonjhar	mung	zaid	lift	lateritic	hyv	0.54	84	1013
2022	keonjhar	cotton	kharif	lift	red_black	hybrid	3.07	1067	1505
2022	keonjhar	cotton	rabi	lift	red_black	hybrid	2.55	268	1677
2022	keonjhar	sugarcane	kharif	tubewell	lateritic	hyv	1.8	1011	89710
2022	keonjhar	sugarcane	rabi	canal	saline	local	3.2	196	55057
2022	keonjhar	turmeric	kharif	lift	saline	hybrid	0.91	1048	4072
2022	keonjhar	turmeric	rabi	drip	saline	hybrid	2.24	262	4862
2022	khordha	rice	kharif	tubewell	lateritic	local	4.44	1306	3040
2022	khordha	rice	zaid	lift	saline	hyv	1.16	129	2671
2022	khordha	maize	kharif	lift	red_black	hyv	4.36	970	4095
2022	khordha	maize	rabi	lift	lateritic	hyv	0.51	226	4356
2022	khordha	maize	zaid	tubewell	alluvial	hybrid	2.26	127	4495
2022	khordha	wheat	kharif	lift	alluvial	hyv	0.89	1146	3506
2022	khordha	wheat	rabi	canal	lateritic	local	2.73	294	3276
2022	khordha	wheat	zaid	tubewell	alluvial	hybrid	3.63	110	4411
2022	khordha	groundnut	kharif	canal	saline	hybrid	4.59	1005	2187
2022	khordha	groundnut	rabi	none	alluvial	local	0.76	63	1790
2022	khordha	groundnut	zaid	drip	lateritic	local	2.99	236	2472
2022	khordha	mung	kharif	none	red_black	hybrid	4.85	1459	947
2022	khordha	mung	rabi	tubewell	red_black	hybrid	4.78	189	1095
2022	khordha	mung	zaid	drip	lateritic	hybrid	3.57	108	1414
2022	khordha	cotton	kharif	none	red_black	hybrid	1.49	1234	1548
2022	khordha	cotton	rabi	none	lateritic	hyv	2.27	214	1463
2022	khordha	sugarcane	kharif	none	alluvial	local	4.93	1239	79002
2022	khordha	sugarcane	rabi	drip	alluvial	hyv	4.34	196	124534
2022	khordha	turmeric	kharif	canal	saline	hybrid	4.92	803	5446
2022	khordha	turmeric	rabi	canal	lateritic	local	4.97	72	5589
2022	koraput	rice	kharif	none	red_black	hybrid	2.97	1050	2983
2022	koraput	rice	rabi	drip	saline	hyv	4.68	208	2929
2022	koraput	rice	zaid	drip	red_black	local	0.93	81	3165
2022	koraput	maize	kharif	canal	lateritic	hybrid	2.4	1217	3932
2022	koraput	maize	rabi	canal	alluvial	hybrid	0.97	159	5143
2022	koraput	maize	zaid	lift	alluvial	hybrid	2.73	279	4178
2022	koraput	wheat	kharif	tubewell	lateritic	hyv	4.67	1338	3596
2022	koraput	wheat	rabi	canal	alluvial	local	3.78	248	3572
2022	koraput	wheat	zaid	tubewell	saline	hyv	1.27	158	2636
2022	koraput	groundnut	kharif	lift	saline	hyv	2.82	811	1829
2022	koraput	groundnut	rabi	drip	lateritic	hyv	3.4	151	2238
2022	koraput	groundnut	zaid	canal	lateritic	local	2.98	223	2138
2022	koraput	mung	kharif	drip	alluvial	hyv	1.81	1125	1281
2022	koraput	mung	rabi	drip	alluvial	local	1.96	172	1126
2022	koraput	mung	zaid	lift	lateritic	hyv	1.95	176	991
2022	koraput	cotton	kharif	lift	red_black	local	2.97	1370	1136
2022	koraput	cotton	rabi	canal	alluvial	hyv	0.63	231	1508
2022	koraput	sugarcane	kharif	canal	alluvial	hyv	0.99	1196	106312
2022	koraput	sugarcane	rabi	canal	saline	hybrid	3.12	294	75692
2022	koraput	turmeric	kharif	tubewell	red_black	hyv	2.08	1345	4603
2022	koraput	turmeric	rabi	lift	alluvial	hybrid	1.01	184	6569
2022	malkangiri	rice	kharif	lift	alluvial	local	4.43	844	3029
2022	malkangiri	rice	rabi	drip	lateritic	hyv	1.71	96	3767
2022	malkangiri	rice	zaid	drip	saline	hybrid	4.26	213	3079
2022	malkangiri	maize	kharif	lift	alluvial	hybrid	1.55	944	3685
2022	malkangiri	maize	rabi	drip	lateritic	local	1.06	88	3961
2022	malkangiri	maize	zaid	canal	alluvial	local	3.4	210	3639
2022	malkangiri	wheat	kharif	none	saline	hyv	1.27	823	2633
2022	malkangiri	wheat	rabi	lift	red_black	local	4.98	267	2760
2022	malkangiri	wheat	zaid	tubewell	saline	hybrid	1.45	193	2827
2022	malkangiri	groundnut	kharif	none	saline	local	4.49	1310	1168
2022	malkangiri	groundnut	rabi	tubewell	alluvial	local	4.16	281	2450
2022	malkangiri	groundnut	zaid	lift	saline	local	1.67	165	1642
2022	malkangiri	mung	kharif	canal	lateritic	hyv	4.75	1095	1122
2022	malkangiri	mung	rabi	none	red_black	hyv	4.48	256	923
2022	malkangiri	mung	zaid	canal	red_black	hyv	4.76	144	1193
2022	malkangiri	cotton	kharif	lift	saline	hyv	0.72	1304	1112
2022	malkangiri	cotton	rabi	tubewell	red_black	hybrid	1.87	106	1935
2022	malkangiri	sugarcane	kharif	canal	red_black	hybrid	0.8	1239	89313
